x,y,z
1960,3227.5,0
2101,829.5,0
2455.9,1432.3,0
2628.7,2798.3,0
2803,439.8,0
46235,3287.2,0
862.5,2711,0
3120,2839.5,0
1242.5,1995,0
2902.7,459.67,0
1774.3,184.33,0
2,1,0
2751,1664.9,0
537.07,1219.6,0
723.38,2617,0
815.02,2956.9,0
1038.5,418,0
1112.8,2645.4,0
1522.2,693.37,0
1581.2,2187.4,0
1632.9,2651.6,0
1672.5,2772.2,0
1718,1911,0
1769.8,2790.7,0
1964.6,468.87,0
2034.6,1450.5,0
2286.3,2556.4,0
2475.7,1629.4,0
2879.3,2360.7,0
2901.4,68.875,0
2918.3,2409,0
2555.5,3068,0
2341.2,2864.4,0
1643.5,2873,0
1445,3061.5,0
1713.5,2609,0
1697.3,2639.7,0
1358,2264.6,0
2777.5,831,0
19,1,0
3,2,0
1.2783e+06,1.2783e+06,0
192,660,0
1245,1034,0
2588.5,1636,0
885,2788,0
776.8,541.6,0
1622.5,812,0
2881.3,2021.7,0
3225,2999.2,0
503,573,0
1405,1948,0
966,534,0
1528,2973,0
1237.3,1556.2,0
3092.5,257,0
876.5,142.5,0
1101,3253.5,0
1106.5,3250,0
2148.2,2683.4,0
NaN,3286.2,0
1336.5,2126,0
866.5,134.5,0
1577.4,679.67,0
2055,2658.8,0
3150.2,697.27,0
3216,366.95,0
1573.8,2757.2,0
2346.4,2386.3,0
3042,2151,0
1375.2,1901.5,0
1799.5,2951.5,0
2329.5,1671,0
2290.3,1872.7,0
1723.7,1722.7,0
1252,1820.5,0
2207.5,110.5,0
882.25,1707.1,0
2360,2288.5,0
3108,2822.7,0
953.67,2286.3,0
1210,1156,0
1424,2455.5,0
715.5,2945.3,0
1058,7,0
777.5,2519.2,0
851,1736.5,0
903,1585.8,0
925.5,1865,0
963.8,1431.4,0
1.1004e+06,1.1004e+06,0
1195,2468.5,0
733,346,0
2440.7,1002.3,0
2554.5,3249,0
3286.2,NaN,0
3286.2,NaN,0
2162.8,68.4,0
1702,2688.3,0
2351.3,1173.1,0
2964.5,3183.9,0
3171.5,1841,0
857,2801.5,0
2,2,0
2734.5,2131.5,0
2,1,0
1596.4,1698.6,0
1.0044e+06,13270,0
1625,2802.5,0
1879,145.5,0
1937,1146.5,0
1598.5,2094.5,0
1592,2307.5,0
1202.3,404.67,0
717.5,584.75,0
2742.5,3035.5,0
1724.8,201.88,0
1596.8,1436.5,0
1367,847.5,0
1770.5,2886,0
848.81,1601.5,0
1787.6,537.83,0
2350.5,734.15,0
2444.1,1341.3,0
2981.1,154.56,0
3069.1,2947.6,0
1635,1560,0
2095,3202,0
2416.9,2678.8,0
2031.8,2312.6,0
2300,2188.5,0
2168.7,2477.9,0
1524.5,2289,0
1625.5,1521,0
2400.5,2673,0
1282.5,2407.5,0
2,1,0
2,1,0
1081,2599.5,0
2689.6,629.8,0
3175,1942,0
2246.5,2900,0
3480,3480,0
2,0,0
1683,1244.5,0
1035.9,1909.5,0
901.64,995.5,0
1553.7,2355,0
3017,2339,0
413,2,0
511,1215.7,0
1265.5,64.5,0
2899.5,2102,0
438,434,0
438,434,0
2462,545,0
11,0,0
1769.5,1254.5,0
2631.3,1582.3,0
2,0,0
2,0,0
2114,2395.5,0
5,2,0
582.05,670.14,0
23,0,0
2442,3030.7,0
2958,714,0
656,577,0
1,1.9788,0
1130.6,964.2,0
616.25,1850,0
46235,NaN,0
2094.7,1981.7,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
1387.5,1455.5,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
1832.8,1046,0
1922.1,2945.9,0
2009.3,1196,0
3286.2,NaN,0
2350.7,1414.1,0
2492.5,3179.7,0
3286.2,NaN,0
3286.2,NaN,0
3027.2,2563.2,0
3286.2,NaN,0
3286.2,NaN,0
769.8,670.8,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
1520,1670,0
3286.2,NaN,0
3286.2,NaN,0
1904,2791.5,0
1959,1083,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
2262.7,15.833,0
2624.3,437.67,0
3286.2,NaN,0
2445.7,2040.6,0
2460.3,978.21,0
2586.4,2950.4,0
3286.2,NaN,0
2792.3,2357.9,0
3286.2,NaN,0
3286.2,NaN,0
3286.2,NaN,0
366.5,2073.5,0
NaN,3286.2,0
1396.4,195.35,0
NaN,3286.2,0
1824.7,2217.3,0
1855.4,769.62,0
NaN,3286.2,0
NaN,3286.2,0
2591.5,2456.5,0
1962.5,3223,0
2,0,0
779.5,1038,0
782,1377,0
1510.5,866.5,0
1026.5,423,0
2344,2640.8,0
3102.4,2914.4,0
2,2,0
2324,1925.5,0
1513,1231.5,0
2240.3,2837.7,0
46235,NaN,0
3013.2,1972.8,0
3127.7,2978.7,0
2448,4,0
273,572.5,0
1352.5,1250.5,0
1905.2,63,0
1959,35.333,0
2466,921.67,0
1877.5,122.5,0
2587.9,1616.9,0
886.11,977.67,0
1.9172,1660,0
2163.5,2788.5,0
470.5,2058,0
2003,414,0
NaN,46235,0
1704.5,559,0
2218.3,25.571,0
2296,2406.5,0
2527.5,513.31,0
2938.2,1759.2,0
3078,2258,0
1539.5,2891.5,0
3286.2,46235,0
3286.2,46235,0
3286.2,46235,0
3286.2,46235,0
3286.2,46235,0
3286.2,46235,0
2,3,0
1737.5,561.5,0
104,104,0
1400,3837,0
1358.4,2078.7,0
3182,335.5,0
1020.5,2169,0
1179,2344.5,0
2209,1382.5,0
503.29,1009.1,0
956,1968,0
7,4,0
1237.5,325.5,0
3051,2460.7,0
2287.5,2412,0
3,4,0
1235.5,1012.5,0
2.1247e+05,2.1248e+05,0
2.1247e+05,2.1248e+05,0
1673.5,1429,0
1715,2216,0
666.67,3050.3,0
1.6731,763,0
1.8064,1222.4,0
1899.4,1882.8,0
1857.7,282.5,0
742.5,1066,0
46235,NaN,0
3,0,0
23,0,0
1564.3,2371.3,0
2279.5,2370.5,0
3143.7,1325.7,0
2,4,0
2224.3,53.667,0
1576.5,964.5,0
1367.5,93,0
2090.3,124.39,0
1213.7,609.29,0
1434.4,278.26,0
2824.2,2117,0
1539.5,740,0
2251,79.5,0
2361,481,0
3107.3,2839.5,0
1925,1741.5,0
3180.7,395.25,0
1788.2,2674.7,0
1479.5,2738.5,0
1531,1923.5,0
728.8,420.2,0
1131.5,160.5,0
595,571.5,0
1577,1842.5,0
3184,267.5,0
1292.5,1778,0
1.8501,1629.8,0
1903,1160.5,0
1479.7,347,0
421,746.5,0
1.9628,2951.8,0
1.9506,2091.2,0
1.9788,2031,0
1.9364,1981,0
1.9506,1842.8,0
744.4,975.2,0
2252,104.33,0
2720.5,3036.5,0
1830,1571.5,0
2668,1534,0
2177.5,849.5,0
2397,633.33,0
NaN,3286.2,0
1341,79.5,0
1702.9,2874.6,0
1271.5,2522,0
908.55,2432.5,0
777.78,462.89,0
2880.5,164.75,0
1691.5,3067.7,0
2931.8,750.5,0
1530.6,1687.4,0
2237.9,1061.2,0
2231,1069.5,0
1656.4,552.53,0
1822,1221,0
1943,2755.4,0
624.67,1663.3,0
2566.6,2877.4,0
2100,2283,0
986.67,2271.3,0
2187,834,0
3157,2817,0
2382.7,3081.3,0
3004.5,362,0
1545,871.5,0
1.8878,1989.7,0
2625,2187.5,0
2226,411,0
916.5,2069,0
2032.2,2129.8,0
1047.9,2259.2,0
1294.5,2364.5,0
1616.8,862.11,0
2941.2,2195,0
869.75,1606.2,0
2691,1759.5,0
1124.8,1891.4,0
2322.1,274.56,0
1424.3,717.73,0
3260,2723.5,0
937.81,32.509,0
1388.5,1634,0
1229.3,1760.7,0
562.33,1193.3,0
304,810,0
2796,2368.5,0
2015.5,1657,0
1564.5,2744,0
3130.2,528.25,0
3224.5,2256.5,0
1450,67.25,0
1288,370.5,0
1.766,694.12,0
1.7321,1554.2,0
1.7321,3023.3,0
1382.5,2593.5,0
3084,2986.5,0
1212.7,2562.7,0
1174.3,1926.3,0
2766.5,3174.5,0
1806.7,1613.7,0
2206.5,2970,0
1275,355.5,0
1124.8,1899.6,0
2322.9,2899.1,0
2612.5,361,0
1258,72.5,0
1966,816.5,0
2784,2044.5,0
2283.5,2443.5,0
3165.8,1613,0
2327.5,1845.5,0
2136.5,2456,0
1939.2,1422.5,0
2370.5,2550.5,0
21,0,0
1051.5,1857,0
2,1,0
1602.7,1938.7,0
2,0,0
1952,1933.7,0
2,1,0
1146.3,1955.4,0
2,0,0
981.2,1566.6,0
1229.4,2735.1,0
1553,1391.5,0
1966.3,2561.9,0
438.2,2064.9,0
779.62,1342.2,0
3287.2,46235,0
1299.4,1123.8,0
3287.2,46235,0
1426.2,372.19,0
1489.5,836.5,0
3287.2,46235,0
3287.2,46235,0
3287.2,46235,0
3287.2,46235,0
3287.2,46235,0
3287.2,46235,0
1537.5,1361,0
2260.3,1872.1,0
1376.4,2407.7,0
1322.3,1349.7,0
1037.5,2140.8,0
1256.5,1044.5,0
1951.7,551.67,0
1991.5,121.09,0
2,1,0
2918.2,1583.9,0
1509.5,3099,0
1359.7,99.667,0
1901.3,1116.7,0
870,938,0
2396.5,2878.5,0
2909.4,1258.3,0
2,2,0
2707,2173.5,0
1327.5,2113.5,0
1545.5,3044,0
1557.5,1889,0
2134.5,1680,0
1253,2132.5,0
2601.7,2794.7,0
1494.8,2929.3,0
1259,3016.5,0
921.5,1571,0
2805.8,1017,0
1691,584,0
2873,2883.5,0
2849,1207,0
2980.5,1122,0
2519,1315.5,0
2745,2788.5,0
NaN,46235,0
2541.5,1031,0
2,2,0
2284.5,1953,0
2676.3,3275.3,0
1900,1490.3,0
1707.5,689,0
1540.7,2394.3,0
1186.3,343.67,0
1531.7,626,0
2569.9,2950.7,0
3101,2523.5,0
2683.1,2855.4,0
2536.7,2217,0
957,2611.5,0
2800.5,2367,0
2009,1835.5,0
2337,1550.1,0
2315.1,655,0
2007.5,771,0
3451.2,1.1727e+06,0
2377.7,549.33,0
1497,1497,0
700,1139,0
1246.8,1071.5,0
1421,761.67,0
2157,2157,0
1256,1822,0
847,389.6,0
1216.7,2451,0
1631.3,2669.1,0
2012.9,1024.6,0
2237.5,1838.5,0
2,4,0
1.7158,2359.7,0
2325,961,0
1971,2721.7,0
2747.3,1697.3,0
688.67,1022.7,0
2387.6,2715.6,0
754.73,2783.7,0
1423.4,3147.6,0
1438.7,2683.9,0
1602.9,576.33,0
1628.4,1700.3,0
1729.4,2183.1,0
1751.3,1649.3,0
2717.3,2682.9,0
3101,139.5,0
3263.5,951,0
781,1275.8,0
1240.4,1876.6,0
2090.7,3109.1,0
2137,2438.5,0
3224.8,2284.4,0
148,148,0
752.5,1667.5,0
706.5,377.5,0
1175.9,3125.5,0
1923.8,957.5,0
1407,1750.5,0
2,0,0
2,2,0
2,2,0
1968.3,2956.3,0
609.5,400.5,0
894.5,2469.5,0
1749,754.67,0
2770,1680.5,0
1425.3,2608,0
2472,3115.5,0
2,2,0
3045,1563.5,0
1924.5,1889.5,0
2264.2,249.6,0
3022,1151.5,0
834,2762.5,0
4252,4628,0
2201.5,717.5,0
2348.8,1803,0
2392.5,2361.5,0
1440,2479.9,0
2901,1189.2,0
2420.1,1269.5,0
1326.3,2311.3,0
752.5,551.5,0
2,3,0
46235,3287.2,0
46235,3287.2,0
158,25,0
809.67,1056.7,0
46235,3287.2,0
965.12,2167.2,0
46235,3287.2,0
46235,3287.2,0
1105.6,3223.3,0
46235,3287.2,0
1129.7,3233.8,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
1417.6,3031,0
46235,3287.2,0
1507.8,2472.2,0
1522,580.33,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
1641.5,780,0
1663.1,2843.3,0
46235,3287.2,0
1819.1,1520.9,0
1918.6,3077.9,0
1937.5,24.125,0
46235,3287.2,0
2025.9,1771.8,0
46235,3287.2,0
2143.2,1257.6,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
2290.3,1125.7,0
2431.1,2938.6,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
2740.4,1240.9,0
2760.8,1276,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
2860.7,2417.2,0
2873.4,1810,0
2873.3,2033.6,0
2952.2,570.43,0
46235,3287.2,0
46235,3287.2,0
2967.5,2626.5,0
46235,3287.2,0
8082,158,0
3091.4,2659.3,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
3195.5,1747.5,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
816,365.5,0
865.75,477.25,0
3063.5,490.5,0
1924.5,420,0
4,1,0
3,1,0
2,0,0
2127,3250.5,0
1183.5,2282,0
3054.3,1440.3,0
692,561.5,0
1231.5,365,0
2,0,0
1363,2122.5,0
2,2,0
2179.6,2042.7,0
1411.5,1486,0
1820.5,1053.5,0
1576.7,3121.3,0
1557.8,2538.2,0
2083.7,2525.3,0
2611.5,2474,0
2,2,0
73110,3304,0
3161.9,725.79,0
1482.7,232.67,0
1226.8,1842.2,0
2,1,0
3137.3,286.57,0
1696.8,652.23,0
2790.6,2666.8,0
1404.2,1980.5,0
2316.3,962.5,0
1454,454.5,0
2714.5,1627.5,0
870,2738,0
1731.5,2358.5,0
NaN,2,0
4,1,0
1840.5,1806.5,0
1.9036,1626.2,0
1658,2131,0
1546,1015,0
3,2,0
834.5,7,0
2415.6,2544.9,0
1162.3,1399.3,0
1629,1921.5,0
873.5,1673.5,0
2815.8,3062,0
2,1,0
2509,729,0
1434.8,1546,0
2894.2,1083,0
1873.7,1688.7,0
1230,2322.5,0
1932.5,1893,0
2309.5,1482,0
1374.5,2627.5,0
2065,2275.5,0
3122,1943.5,0
2032.7,401.67,0
NaN,46235,0
2036.4,1683.5,0
3236.2,1448.8,0
2340.3,2987.7,0
2449.3,1932,0
1333.5,2373,0
2232.6,2376.2,0
810.67,2472.3,0
894.67,1155.3,0
1018,1500,0
1357.5,296.5,0
1405,120.75,0
1853,270,0
2151.5,1580.5,0
2656.9,940.86,0
2741,1855.5,0
2798.5,3255,0
1710.5,2383,0
2414.5,1731,0
814,561,0
1607,1771.3,0
2378.7,1110.7,0
1349,500.5,0
2044,1873,0
2347,1889.5,0
1662.5,931,0
1874.2,2735.3,0
2869,2693,0
1524,1811.5,0
1292,2403.5,0
1270.7,3185.3,0
798.5,1554.5,0
2953,2708.5,0
6,3,0
9,3,0
15,4,0
2,1,0
948.5,1504.5,0
891,1573.7,0
1.9788,1683.8,0
1.9506,2612.3,0
1708.8,2830.5,0
3250.5,1658.5,0
1825.2,1032,0
1585,812.33,0
1188.5,1333,0
796.5,2889,0
3101,2212.5,0
1599.5,2091,0
759,3074.5,0
1010.3,1544.9,0
1203.1,2622.2,0
3219.5,2492,0
1656,2754.5,0
3,5,0
3222.5,2359,0
1818.5,1619.5,0
1352,1940.6,0
3074.7,2695.2,0
2814,3174.5,0
2371.7,1864.6,0
1915,2,0
2819,2576.5,0
2715,2798,0
3113,3083,0
10498,10567,0
2178.8,2609.6,0
6,0,0
815.33,1046,0
2,1.9438,0
1998,2687.3,0
1783.8,1005.3,0
1289,950.5,0
1715.1,1517.6,0
1844.5,2804.5,0
1907.5,2916,0
32,2,0
715,440.5,0
209.71,341.57,0
1160.5,1664,0
1409.8,1571,0
2044.9,2812.2,0
1677.3,13330,0
1005,1140,0
529,1201,0
NaN,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
NaN,3287.2,0
1429.8,2234.2,0
1547.4,1417.2,0
1969,1397,0
1062,1925.3,0
2871.5,475,0
2,3,0
1874,151.25,0
2355.5,2929.5,0
2142,2322,0
442.5,1184,0
19,0,0
1579.5,1863,0
2215.5,490,0
3137.5,2478,0
809.93,937.62,0
1280.5,2725.5,0
2187,1589,0
3,2,0
2154.5,1760.5,0
2,0,0
1525,1047,0
2095,908.5,0
1668,1494.5,0
2268.3,502,0
2197,1633.3,0
972.62,2053.3,0
693.5,2014.5,0
6,2,0
3041,2907.3,0
2414.3,1414.2,0
1903.5,11,0
1.1344e+06,1.1344e+06,0
1256,1669.8,0
2,2,0
2045,872.5,0
2844.5,304.5,0
669.2,2491.7,0
1615,3095.4,0
1867,2599,0
2,0,0
2132,1800.3,0
1759,2845.5,0
1128,3191.5,0
1618.6,2774.2,0
2653.7,1103.5,0
1489.5,1690,0
2814.5,1305.1,0
212,281,0
1795.5,1429.5,0
1.1282e+06,1.1282e+06,0
2,2,0
2,1,0
1081.5,1294,0
1426.2,2240,0
963.71,969.13,0
1159.5,2586,0
1225.5,1126,0
2055.5,2474.5,0
960.2,2297,0
1030,2243.5,0
1.9068,1401,0
2283.5,2440.5,0
1042.9,2248.1,0
1305.7,426.4,0
2010,2041.3,0
1227,1792.5,0
682.5,529,0
2012,240.5,0
2,1,0
1460,194.67,0
2901.7,2158.6,0
1631.5,2019.5,0
1193.8,3027.7,0
3286.2,NaN,0
3286.2,NaN,0
399.76,311.28,0
422.75,1058.8,0
3286.2,NaN,0
1508.3,2601.5,0
1821.4,2517.8,0
3286.2,NaN,0
3286.2,NaN,0
2828.6,2348.1,0
3286.2,NaN,0
324.2,683,0
1274.5,904,0
1813,652,0
1401,1166.5,0
1460,2905.5,0
1187.6,2453.2,0
1213.2,2994.9,0
1229.3,1659.6,0
1012.5,2016.5,0
2404.3,910.67,0
2029.2,840.6,0
1823,1433.5,0
1513.8,2964.2,0
1409.5,2579,0
2282.5,2820.5,0
1419.5,1519.5,0
1422.5,1512,0
1471.5,1494,0
1701.7,1686.3,0
1870,163.5,0
1873.8,188.25,0
2105.5,910,0
2150.2,2898.6,0
2490.5,290.5,0
2596,880.5,0
3155.7,2782.7,0
1807.2,549.78,0
2230,970,0
2843.2,1939,0
2525.5,1745,0
1310.6,2258.2,0
1387.5,1488,0
1037,1290.7,0
689,927.5,0
3208.6,2375.6,0
14,0,0
1848.7,2845.6,0
1587.5,761,0
961.5,2365,0
1438.5,1002.2,0
2315.7,757.48,0
1559,3149.5,0
1648.6,743.6,0
1879,1642.5,0
1303.5,2038.7,0
855,2200.4,0
3255.5,2349.5,0
3247,1221.5,0
1212.2,2439.8,0
4,0,0
1586.5,3022,0
992.33,388.33,0
1708,1163.2,0
729,3021,0
999.5,2304,0
1437.5,2646.5,0
3242.6,3242.9,0
2458.5,1350.5,0
2061.8,2197.3,0
1315.5,1224.2,0
NaN,3287.2,0
1287,362,0
1932,1119.5,0
1462,321.5,0
2280.5,2897.5,0
2448,1722.7,0
2,3,0
2655.6,405.97,0
932.5,419,0
1526,1811.7,0
2771.5,417,0
2182,2880.5,0
1620,2157.5,0
1871.2,743,0
1323,2331.5,0
2328,1485.5,0
2,3,0
1775.5,1611,0
14703,13286,0
476.43,628.43,0
46235,NaN,0
1398.6,2955.8,0
1710.6,2878.2,0
2768.3,2758.7,0
1818,2090,0
813,573.5,0
1758,1475,0
1583,3109.5,0
2212.5,1695.5,0
2937,2446,0
2700,2995.5,0
1332.8,483.94,0
NaN,3286.2,0
2595.8,1795.1,0
1323.5,97,0
2,3,0
3133.8,2196.6,0
2882,2521.5,0
2906.5,2036.5,0
494,23,0
1090,2133.5,0
1613,2297.5,0
2621.9,2889.3,0
1372.4,2294.4,0
3044.4,2441.1,0
1.2568e+06,2125,0
2814.7,1865.1,0
2,0,0
2016.3,3280.8,0
2119.5,2910.5,0
1474.3,2027.7,0
865.5,1567,0
7,4,0
2390.8,2648.2,0
2,2,0
2151.8,735,0
682.73,945.73,0
1886.6,1572.8,0
720,572.5,0
1395.5,1891,0
2302,2304,0
890,2625.5,0
2678.2,1549.8,0
945,1503.5,0
1835,1373.3,0
1282.7,361.33,0
1807,1597.5,0
1512.5,3284,0
2613,22.5,0
1058.5,2753,0
1605,897.5,0
2297.7,145.16,0
3262.2,883.2,0
1074.2,1467.2,0
304,515.91,0
1274.3,3238.7,0
1454.5,1802.5,0
2443,2945.5,0
2769.3,2815.7,0
2346.5,2499.5,0
1763.3,3212.3,0
2779.5,1684,0
1.2561e+06,685,0
2571.2,267.9,0
776.5,2465.5,0
2761.5,1071,0
2768,1073.5,0
2249.7,1990,0
885,1534.5,0
1895.6,503,0
3,3,0
1431.5,1509,0
1190,1749.5,0
851.5,972,0
2528.6,1611.8,0
2864.5,2609.5,0
1665,1491.5,0
2163.5,2313,0
2366,2074.5,0
1176.7,3185.1,0
61,0,0
3028,1646.5,0
3,4,0
1257.5,1594,0
2791,2015.5,0
3223.5,163.65,0
2005,129.5,0
1962.5,554.5,0
1505,2590.5,0
2243.6,2686.4,0
2215.5,1679,0
1920.5,1213,0
2371.4,607.6,0
2100,2226.5,0
3217.8,1690.5,0
1949,2217,0
967.5,743.5,0
1609,3120,0
2695,3224.5,0
2130.8,1157.2,0
2914.7,1809.7,0
717.25,1135.9,0
615.5,649,0
782,1738.5,0
1026.5,260,0
1122.7,2491.7,0
1274.9,2200.7,0
1370.5,1126,0
1389.7,1667.3,0
1413,2378.8,0
1455.8,1884.8,0
1539.3,2428.7,0
1833,1548.3,0
1833.5,2192.5,0
1905.2,679,0
2111.3,2535.3,0
2199.2,2841.2,0
2362.7,2723.7,0
2415,2425.5,0
2783.5,624.5,0
2806.5,2384.5,0
3120,103.5,0
2241.1,1406.9,0
2,1,0
1733,793.5,0
522.5,381,0
1399.5,2566.5,0
2084,2121,0
2549.5,1216.5,0
1952,1189.5,0
724.29,83.794,0
2205.5,1453.2,0
1130,1387.5,0
2,4,0
998.26,1996.3,0
998.3,1610,0
2409.5,2632,0
2987.2,1840.2,0
2866.7,698.67,0
1631.5,1494,0
2207.3,890.33,0
1.145e+06,163,0
2454.1,785.94,0
2,1,0
1389,2556.5,0
3,2,0
2,0,0
2409,495.5,0
1422.7,31.333,0
1902.7,60.667,0
2860.3,2372.3,0
2972.2,1904.8,0
2418,2,0
1424,2578.2,0
1494,2421.5,0
720.33,563,0
2026.7,864.67,0
1368.9,174.57,0
2811.8,2847.6,0
2,0,0
1591,2565.7,0
2,4,0
1774.3,2342,0
1853,1388,0
101,217,0
1054.5,1483,0
2091.5,2356,0
1489,3,0
2921.5,2532.5,0
1748.5,2939,0
1035,1915.5,0
895.67,954.67,0
1940,1784.5,0
1703,1622,0
4,1,0
1149,2212.5,0
2040.5,342.5,0
2,2,0
910.75,18.75,0
634,1061.5,0
1494.3,2175.3,0
2,1,0
2039.5,1741.5,0
4,1,0
2,1,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
1249.4,1668.4,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
46235,3286.2,0
1623.5,3151.5,0
1954.4,1468.7,0
2783.8,3080,0
3088.6,1748.4,0
1317.5,2989,0
1175.3,3077.7,0
482.33,421.33,0
2949.8,871.25,0
2,0,0
2,0,0
1451,1804,0
1707.7,1417.3,0
866.5,1588.5,0
6,2,0
2149.8,1749,0
595.5,557.5,0
1109,1267,0
2404.6,1845.3,0
685.47,1843.7,0
712.67,2696.3,0
743.72,1108,0
879.5,430,0
893.4,999.6,0
918.5,1530.5,0
976.93,2373.1,0
979,2050.7,0
1052.2,1009.2,0
1078,2807.2,0
1174.7,614.42,0
1196.3,2213.6,0
1286.1,939.1,0
1293.2,203.16,0
1329.4,1991.5,0
1432.8,1811.2,0
1468.7,3000.9,0
1537,1983.5,0
1539.3,1625.2,0
1541.5,1892,0
1564.8,1732,0
1587.5,2009.8,0
1642.8,3107.2,0
1688,1790.5,0
1686.7,1272.3,0
1689.2,1529.6,0
1693.8,1201.9,0
1735.6,1532.4,0
1761.5,1348,0
1811.5,1620.5,0
1866.5,1502.5,0
1940.2,2217.9,0
1961.6,1188.2,0
1966.5,1852.5,0
2079.3,2072.3,0
2138.4,2233.7,0
2148.3,2235.3,0
2162.9,1704.1,0
2181.5,1090,0
2245.2,829.9,0
2294.2,2371,0
2439.7,2256.3,0
2491.8,1627.1,0
2504,626.75,0
2608.1,98.412,0
2607.5,569.5,0
2610.5,565,0
2668.4,882.68,0
2733.1,2777.7,0
2747.5,1931.1,0
2756.8,2869.4,0
2767.8,976.25,0
2788,870.5,0
2793.6,3195.3,0
2835.6,823.15,0
2864.2,2792.5,0
2896,147,0
2929.5,1500.2,0
2945.7,1140.6,0
2983.3,1076.7,0
3019.8,2566.9,0
3026.6,3274.6,0
3075.5,336,0
3150,3276.2,0
3169,354,0
3255,3128.5,0
921.5,2266,0
2061.2,1584.8,0
1836.7,93,0
3181.5,1219.5,0
2496.8,439.25,0
1468.9,1667.5,0
2879,1585.5,0
1948.5,1499,0
633.5,374,0
2871,1952.5,0
2266,1061.5,0
2170.5,2513,0
1453,1180.5,0
1.0795e+06,30594,0
2365.8,2427.2,0
980,928,0
1129,1976,0
1050.5,1481,0
7427,7170,0
1.712,1966.9,0
1653.3,1013.3,0
1200,2980.5,0
46235,3286.2,0
3050.2,1431,0
2212.5,2295,0
1623.5,3111.5,0
2,1,0
970,2392.7,0
678,1177,0
2515,2445,0
2191.3,2741.7,0
594.9,1254.7,0
4,4,0
1052.5,1500,0
2087,2060.8,0
1761.5,1768.5,0
908,1568.7,0
3203,80,0
1771,3080.5,0
1446.2,408.6,0
2608.8,2852.5,0
2340.3,2822.1,0
2753.2,2281.6,0
2537.5,263.5,0
1311.5,228,0
1438.7,3033.3,0
669,513,0
1645,2743,0
3213,2002.5,0
2337,192.5,0
54034,2.1248e+05,0
878.08,2071,0
1977.9,3116,0
1980,3121.5,0
2299.4,1415.7,0
867.05,564.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
46235,3287.2,0
3036,2538.9,0
3075.7,684.67,0
1170.7,947.33,0
1575.5,1790.5,0
2378.7,1546.7,0
1876.5,2263.5,0
1421.6,144,0
1201.5,1757,0
2423.6,598.03,0
2373,1811.5,0
1.7653,2297.2,0
1.835,2711.8,0
669.5,599,0
1403.5,1947.5,0
2367.2,3119.1,0
2,2,0
3,3,0
1893,1429,0
1225.5,1768.5,0
2515,1592,0
654.5,2058.5,0
3078,2072,0
1251.7,2338.7,0
1506,2910.2,0
1521.7,134.22,0
1628.8,2831.8,0
1936.5,1391.5,0
2504,1084.5,0
2962.3,2142.3,0
3025,2792.5,0
3094,1619,0
3110.5,2226,0
825.44,1599.7,0
831.75,354,0
46235,3286.2,0
46235,3286.2,0
1859.5,1879.5,0
2904.5,1121.5,0
1679.2,3072.7,0
2953,1991.5,0
1487,2972.2,0
1689.7,2844,0
1877.7,1692.3,0
2784,2688.3,0
3255.3,543.67,0
2299.5,627.5,0
2806,2251.8,0
2806,3080.5,0
1585.5,2801.5,0
1210.5,1715,0
2592.2,3080.2,0
1445,2751.1,0
2,2,0
783.5,580,0
1081.2,1129,0
3286.2,NaN,0
1162.1,1897.7,0
1072.8,1597.2,0
1425.2,1497.8,0
1986,434.5,0
1357,929.5,0
1158,1741.5,0
4,3,0
2149.4,2189,0
2396.6,1055.2,0
1.9304,1581.5,0
1216,2703.5,0
657.25,69.5,0
770,1642.7,0
807.21,950.39,0
2,2,0
881,528.25,0
1001.2,499.44,0
2078.5,894.5,0
NaN,3286.2,0
2065.9,2126.9,0
1518.5,2407.2,0
1747.5,602.87,0
2040.3,2009.2,0
2152.3,3164.1,0
2612.2,3200.6,0
2412.5,592,0
1337,115,0
3093.3,1170.3,0
1166.8,1294.4,0
3,4,0
1231.5,1202,0
3046.5,2138,0
1.9043,1446.3,0
1896,837.71,0
626.17,2027.2,0
840,2410.5,0
2022.4,2145.2,0
